year,countyreal,lpop,lemp,first.treat,treat
2003,24033.0,6.686503686784031,9.108307646411031,2007.0,1.0
2004,24033.0,6.686503686784031,9.140347000155648,2007.0,1.0
2005,24033.0,6.686503686784031,9.172326929777967,2007.0,1.0
2006,24033.0,6.686503686784031,9.17926241640532,2007.0,1.0
2007,24033.0,6.686503686784031,9.155672970633875,2007.0,1.0
2003,26005.0,4.660273712214115,7.1693500166706,2007.0,1.0
2004,26005.0,4.660273712214115,7.157735484249907,2007.0,1.0
2005,26005.0,4.660273712214115,7.105786129481271,2007.0,1.0
2006,26005.0,4.660273712214115,7.051855622955894,2007.0,1.0
2007,26005.0,4.660273712214115,6.9874902470009905,2007.0,1.0
2003,26015.0,4.0387437582073025,6.343880434126331,2007.0,1.0
2004,26015.0,4.0387437582073025,6.251903883165888,2007.0,1.0
2005,26015.0,4.0387437582073025,6.285998094508865,2007.0,1.0
2006,26015.0,4.0387437582073025,6.180016653652572,2007.0,1.0
2007,26015.0,4.0387437582073025,6.194405391104672,2007.0,1.0
2003,26027.0,3.933862772032602,5.420534999272286,2007.0,1.0
2004,26027.0,3.933862772032602,5.6240175061873385,2007.0,1.0
2005,26027.0,3.933862772032602,5.723585101952381,2007.0,1.0
2006,26027.0,3.933862772032602,5.58724865840025,2007.0,1.0
2007,26027.0,3.933862772032602,5.272999558563747,2007.0,1.0
2003,26031.0,3.2751805410786683,5.278114659230517,2007.0,1.0
2004,26031.0,3.2751805410786683,5.1298987149230735,2007.0,1.0
2005,26031.0,3.2751805410786683,5.1298987149230735,2007.0,1.0
2006,26031.0,3.2751805410786683,5.111987788356544,2007.0,1.0
2007,26031.0,3.2751805410786683,4.997212273764115,2007.0,1.0
2003,26041.0,3.651177586929925,6.311734809152915,2007.0,1.0
2004,26041.0,3.651177586929925,6.320768294250582,2007.0,1.0
2005,26041.0,3.651177586929925,6.257667587882639,2007.0,1.0
2006,26041.0,3.651177586929925,6.253828811575473,2007.0,1.0
2007,26041.0,3.651177586929925,6.139884552226255,2007.0,1.0
2003,26057.0,3.7444324132341853,6.139884552226255,2007.0,1.0
2004,26057.0,3.7444324132341853,6.095824562432225,2007.0,1.0
2005,26057.0,3.7444324132341853,6.251903883165888,2007.0,1.0
2006,26057.0,3.7444324132341853,6.1224928095143865,2007.0,1.0
2007,26057.0,3.7444324132341853,5.926926025970411,2007.0,1.0
2003,26061.0,3.5839632841643763,6.42648845745769,2007.0,1.0
2004,26061.0,3.5839632841643763,6.400257445308821,2007.0,1.0
2005,26061.0,3.5839632841643763,6.338594078203183,2007.0,1.0
2006,26061.0,3.5839632841643763,6.2285110035911835,2007.0,1.0
2007,26061.0,3.5839632841643763,6.135564891081739,2007.0,1.0
2003,26065.0,5.632358077977835,8.414274137408396,2007.0,1.0
2004,26065.0,5.632358077977835,8.332548939252638,2007.0,1.0
2005,26065.0,5.632358077977835,8.246433786160365,2007.0,1.0
2006,26065.0,5.632358077977835,8.212839584676484,2007.0,1.0
2007,26065.0,5.632358077977835,8.163656176168432,2007.0,1.0
2003,26073.0,4.148690691962214,6.739336627357174,2007.0,1.0
2004,26073.0,4.148690691962214,6.598509028614515,2007.0,1.0
2005,26073.0,4.148690691962214,6.68586094706836,2007.0,1.0
2006,26073.0,4.148690691962214,6.530877627725885,2007.0,1.0
2007,26073.0,4.148690691962214,6.51025834052315,2007.0,1.0
2003,26085.0,2.4277188237508116,3.6635616461296463,2007.0,1.0
2004,26085.0,2.4277188237508116,3.4011973816621555,2007.0,1.0
2005,26085.0,2.4277188237508116,3.6375861597263857,2007.0,1.0
2006,26085.0,2.4277188237508116,3.2188758248682006,2007.0,1.0
2007,26085.0,2.4277188237508116,3.367295829986474,2007.0,1.0
2003,26089.0,3.0501731092322375,5.641907070938114,2007.0,1.0
2004,26089.0,3.0501731092322375,5.529429087511423,2007.0,1.0
2005,26089.0,3.0501731092322375,5.472270673671475,2007.0,1.0
2006,26089.0,3.0501731092322375,5.2832037287379885,2007.0,1.0
2007,26089.0,3.0501731092322375,5.342334251964811,2007.0,1.0
2003,26105.0,3.341942654444841,5.75890177387728,2007.0,1.0
2004,26105.0,3.341942654444841,5.598421958998375,2007.0,1.0
2005,26105.0,3.341942654444841,5.755742213586912,2007.0,1.0
2006,26105.0,3.341942654444841,5.6131281063880705,2007.0,1.0
2007,26105.0,3.341942654444841,5.529429087511423,2007.0,1.0
2003,26127.0,3.291122065073974,5.529429087511423,2007.0,1.0
2004,26127.0,3.291122065073974,5.517452896464707,2007.0,1.0
2005,26127.0,3.291122065073974,5.54907608489522,2007.0,1.0
2006,26127.0,3.291122065073974,5.393627546352362,2007.0,1.0
2007,26127.0,3.291122065073974,5.375278407684165,2007.0,1.0
2003,26129.0,3.074774480893944,5.7430031878094825,2007.0,1.0
2004,26129.0,3.074774480893944,5.755742213586912,2007.0,1.0
2005,26129.0,3.074774480893944,5.75890177387728,2007.0,1.0
2006,26129.0,3.074774480893944,5.568344503761097,2007.0,1.0
2007,26129.0,3.074774480893944,5.529429087511423,2007.0,1.0
2003,26137.0,3.14849627810562,6.236369590203704,2007.0,1.0
2004,26137.0,3.14849627810562,6.2285110035911835,2007.0,1.0
2005,26137.0,3.14849627810562,6.186208623900494,2007.0,1.0
2006,26137.0,3.14849627810562,6.104793232414985,2007.0,1.0
2007,26137.0,3.14849627810562,5.945420608606575,2007.0,1.0
2003,26149.0,4.133917777341827,6.62273632394984,2007.0,1.0
2004,26149.0,4.133917777341827,6.452048954437226,2007.0,1.0
2005,26149.0,4.133917777341827,6.507277712385012,2007.0,1.0
2006,26149.0,4.133917777341827,6.418364935936212,2007.0,1.0
2007,26149.0,4.133917777341827,6.369900982828227,2007.0,1.0
2003,27005.0,3.4011973816621555,6.843749949006225,2006.0,1.0
2004,27005.0,3.4011973816621555,6.761572768804055,2006.0,1.0
2005,27005.0,3.4011973816621555,6.786716950605081,2006.0,1.0
2006,27005.0,3.4011973816621555,6.967909201801884,2006.0,1.0
2007,27005.0,3.4011973816621555,6.910750787961936,2006.0,1.0
2003,27009.0,3.53298558915526,6.523562306149512,2006.0,1.0
2004,27009.0,3.53298558915526,6.453624998892692,2006.0,1.0
2005,27009.0,3.53298558915526,6.476972362889683,2006.0,1.0
2006,27009.0,3.53298558915526,6.517671272912275,2006.0,1.0
2007,27009.0,3.53298558915526,6.416732282512326,2006.0,1.0
2003,27023.0,2.571695779860391,5.793013608384144,2006.0,1.0
2004,27023.0,2.571695779860391,5.655991810819852,2006.0,1.0
2005,27023.0,2.571695779860391,5.799092654460526,2006.0,1.0
2006,27023.0,2.571695779860391,5.697093486505405,2006.0,1.0
2007,27023.0,2.571695779860391,5.723585101952381,2006.0,1.0
2003,27035.0,4.00913156717385,7.489970898834801,2006.0,1.0
2004,27035.0,4.00913156717385,7.22983877815125,2006.0,1.0
2005,27035.0,4.00913156717385,7.301147805856032,2006.0,1.0
2006,27035.0,4.00913156717385,7.395107546562485,2006.0,1.0
2007,27035.0,4.00913156717385,7.223295679562314,2006.0,1.0
2003,27043.0,2.783837714417671,5.575949103146316,2006.0,1.0
2004,27043.0,2.783837714417671,5.393627546352362,2006.0,1.0
2005,27043.0,2.783837714417671,5.54907608489522,2006.0,1.0
2006,27043.0,2.783837714417671,5.4638318050256105,2006.0,1.0
2007,27043.0,2.783837714417671,5.4116460518550396,2006.0,1.0
2003,27049.0,3.7870718400053156,7.2991214627108,2006.0,1.0
2004,27049.0,3.7870718400053156,7.0317412587631285,2006.0,1.0
2005,27049.0,3.7870718400053156,6.937314081223682,2006.0,1.0
2006,27049.0,3.7870718400053156,6.96979066990159,2006.0,1.0
2007,27049.0,3.7870718400053156,6.9584483932976555,2006.0,1.0
2003,27051.0,1.8388020755613663,4.543294782270004,2006.0,1.0
2004,27051.0,1.8388020755613663,4.499809670330265,2006.0,1.0
2005,27051.0,1.8388020755613663,4.330733340286331,2006.0,1.0
2006,27051.0,1.8388020755613663,4.442651256490317,2006.0,1.0
2007,27051.0,1.8388020755613663,4.060443010546419,2006.0,1.0
2003,27055.0,2.9815319241528497,5.777652323222656,2006.0,1.0
2004,27055.0,2.9815319241528497,5.7430031878094825,2006.0,1.0
2005,27055.0,2.9815319241528497,5.739792912179234,2006.0,1.0
2006,27055.0,2.9815319241528497,5.713732805509369,2006.0,1.0
2007,27055.0,2.9815319241528497,5.662960480135946,2006.0,1.0
2003,27091.0,3.0820017087061666,6.309918278226516,2006.0,1.0
2004,27091.0,3.0820017087061666,6.2878585601617845,2006.0,1.0
2005,27091.0,3.0820017087061666,6.3578422665081,2006.0,1.0
2006,27091.0,3.0820017087061666,6.405228458030842,2006.0,1.0
2007,27091.0,3.0820017087061666,6.345636360828596,2006.0,1.0
2003,27115.0,3.2782761681496484,6.126869184114185,2006.0,1.0
2004,27115.0,3.2782761681496484,6.124683390894205,2006.0,1.0
2005,27115.0,3.2782761681496484,6.095824562432225,2006.0,1.0
2006,27115.0,3.2782761681496484,5.966146739123692,2006.0,1.0
2007,27115.0,3.2782761681496484,6.003887067106539,2006.0,1.0
2003,27123.0,6.23643808100884,9.261793653565098,2006.0,1.0
2004,27123.0,6.23643808100884,9.184509611941662,2006.0,1.0
2005,27123.0,6.23643808100884,9.138414632404594,2006.0,1.0
2006,27123.0,6.23643808100884,9.191463316206494,2006.0,1.0
2007,27123.0,6.23643808100884,9.112948025967533,2006.0,1.0
2003,27129.0,2.84223138256823,5.7745515455444085,2006.0,1.0
2004,27129.0,2.84223138256823,5.723585101952381,2006.0,1.0
2005,27129.0,2.84223138256823,5.752572638825633,2006.0,1.0
2006,27129.0,2.84223138256823,5.641907070938114,2006.0,1.0
2007,27129.0,2.84223138256823,5.877735781779639,2006.0,1.0
2003,27149.0,2.3078710974232832,5.351858133476067,2006.0,1.0
2004,27149.0,2.3078710974232832,5.14166355650266,2006.0,1.0
2005,27149.0,2.3078710974232832,5.204006687076795,2006.0,1.0
2006,27149.0,2.3078710974232832,5.176149732573829,2006.0,1.0
2007,27149.0,2.3078710974232832,5.351858133476067,2006.0,1.0
2003,27157.0,3.0731561705187946,6.0473721790462776,2006.0,1.0
2004,27157.0,3.0731561705187946,5.953243334287785,2006.0,1.0
2005,27157.0,3.0731561705187946,5.8916442118257715,2006.0,1.0
2006,27157.0,3.0731561705187946,5.921578419643816,2006.0,1.0
2007,27157.0,3.0731561705187946,5.916202062607435,2006.0,1.0
2003,27163.0,5.30395146516513,8.272315147956022,2006.0,1.0
2004,27163.0,5.30395146516513,8.214194414852564,2006.0,1.0
2005,27163.0,5.30395146516513,8.170751423757535,2006.0,1.0
2006,27163.0,5.30395146516513,8.250358951477294,2006.0,1.0
2007,27163.0,5.30395146516513,8.20303024171486,2006.0,1.0
2003,27165.0,2.4745195569015133,5.484796933490655,2006.0,1.0
2004,27165.0,2.4745195569015133,5.402677381872279,2006.0,1.0
2005,27165.0,2.4745195569015133,5.303304908059076,2006.0,1.0
2006,27165.0,2.4745195569015133,5.41610040220442,2006.0,1.0
2007,27165.0,2.4745195569015133,5.384495062789089,2006.0,1.0
2003,29003.0,2.8028754148446535,4.836281906951478,2007.0,1.0
2004,29003.0,2.8028754148446535,4.859812404361672,2007.0,1.0
2005,29003.0,2.8028754148446535,4.875197323201151,2007.0,1.0
2006,29003.0,2.8028754148446535,4.882801922586371,2007.0,1.0
2007,29003.0,2.8028754148446535,5.0106352940962555,2007.0,1.0
2003,29011.0,2.529003276841913,5.5134287461649825,2007.0,1.0
2004,29011.0,2.529003276841913,5.517452896464707,2007.0,1.0
2005,29011.0,2.529003276841913,5.402677381872279,2007.0,1.0
2006,29011.0,2.529003276841913,5.303304908059076,2007.0,1.0
2007,29011.0,2.529003276841913,5.2574953720277815,2007.0,1.0
2003,29013.0,2.812590380376134,5.3612921657094255,2007.0,1.0
2004,29013.0,2.812590380376134,5.25227342804663,2007.0,1.0
2005,29013.0,2.812590380376134,5.327876168789581,2007.0,1.0
2006,29013.0,2.812590380376134,5.187385805840755,2007.0,1.0
2007,29013.0,2.812590380376134,5.123963979403259,2007.0,1.0
2003,29023.0,3.710322891407588,6.400257445308821,2007.0,1.0
2004,29023.0,3.710322891407588,6.511745329644728,2007.0,1.0
2005,29023.0,3.710322891407588,6.53813982376767,2007.0,1.0
2006,29023.0,3.710322891407588,6.413458957167357,2007.0,1.0
2007,29023.0,3.710322891407588,6.293419278846481,2007.0,1.0
2003,29033.0,2.3306865231049203,4.820281565605037,2007.0,1.0
2004,29033.0,2.3306865231049203,4.804021044733257,2007.0,1.0
2005,29033.0,2.3306865231049203,4.653960350157523,2007.0,1.0
2006,29033.0,2.3306865231049203,4.6913478822291435,2007.0,1.0
2007,29033.0,2.3306865231049203,4.8283137373023015,2007.0,1.0
2003,29041.0,2.132745313702147,4.718498871295094,2007.0,1.0
2004,29041.0,2.132745313702147,4.653960350157523,2007.0,1.0
2005,29041.0,2.132745313702147,4.6443908991413725,2007.0,1.0
2006,29041.0,2.132745313702147,4.3694478524670215,2007.0,1.0
2007,29041.0,2.132745313702147,4.418840607796598,2007.0,1.0
2003,29065.0,2.703171653651103,5.075173815233827,2007.0,1.0
2004,29065.0,2.703171653651103,5.135798437050262,2007.0,1.0
2005,29065.0,2.703171653651103,5.117993812416755,2007.0,1.0
2006,29065.0,2.703171653651103,5.093750200806762,2007.0,1.0
2007,29065.0,2.703171653651103,5.0238805208462765,2007.0,1.0
2003,29073.0,2.7305941655371044,5.811140992976701,2007.0,1.0
2004,29073.0,2.7305941655371044,5.762051382780177,2007.0,1.0
2005,29073.0,2.7305941655371044,5.872117789475416,2007.0,1.0
2006,29073.0,2.7305941655371044,5.945420608606575,2007.0,1.0
2007,29073.0,2.7305941655371044,5.8805329864007,2007.0,1.0
2003,29077.0,5.482266764356255,8.448271745949816,2007.0,1.0
2004,29077.0,5.482266764356255,8.391176350832751,2007.0,1.0
2005,29077.0,5.482266764356255,8.399760094524142,2007.0,1.0
2006,29077.0,5.482266764356255,8.46779284112111,2007.0,1.0
2007,29077.0,5.482266764356255,8.448914350662942,2007.0,1.0
2003,29079.0,2.344878005184297,4.948759890378168,2007.0,1.0
2004,29079.0,2.344878005184297,4.844187086458591,2007.0,1.0
2005,29079.0,2.344878005184297,4.969813299576001,2007.0,1.0
2006,29079.0,2.344878005184297,4.8283137373023015,2007.0,1.0
2007,29079.0,2.344878005184297,4.8283137373023015,2007.0,1.0
2003,29081.0,2.180417459019838,5.111987788356544,2007.0,1.0
2004,29081.0,2.180417459019838,5.062595033026967,2007.0,1.0
2005,29081.0,2.180417459019838,5.170483995038151,2007.0,1.0
2006,29081.0,2.180417459019838,4.948759890378168,2007.0,1.0
2007,29081.0,2.180417459019838,4.90527477843843,2007.0,1.0
2003,29085.0,2.190535589185423,3.4657359027997265,2007.0,1.0
2004,29085.0,2.190535589185423,3.258096538021482,2007.0,1.0
2005,29085.0,2.190535589185423,3.332204510175204,2007.0,1.0
2006,29085.0,2.190535589185423,3.4011973816621555,2007.0,1.0
2007,29085.0,2.190535589185423,3.4965075614664802,2007.0,1.0
2003,29089.0,2.3235634993792376,4.700480365792417,2007.0,1.0
2004,29089.0,2.3235634993792376,4.736198448394496,2007.0,1.0
2005,29089.0,2.3235634993792376,4.709530201312334,2007.0,1.0
2006,29089.0,2.3235634993792376,4.6913478822291435,2007.0,1.0
2007,29089.0,2.3235634993792376,4.624972813284271,2007.0,1.0
2003,29099.0,5.288766905736186,7.806289289267033,2007.0,1.0
2004,29099.0,5.288766905736186,7.785720896534624,2007.0,1.0
2005,29099.0,5.288766905736186,7.742835955430749,2007.0,1.0
2006,29099.0,5.288766905736186,7.738488122494646,2007.0,1.0
2007,29099.0,5.288766905736186,7.736743682453495,2007.0,1.0
2003,29101.0,3.876561617149987,6.07993319509559,2007.0,1.0
2004,29101.0,3.876561617149987,6.142037405587356,2007.0,1.0
2005,29101.0,3.876561617149987,6.20050917404269,2007.0,1.0
2006,29101.0,3.876561617149987,6.161207321695077,2007.0,1.0
2007,29101.0,3.876561617149987,6.184148890937483,2007.0,1.0
2003,29105.0,3.481640009357019,6.135564891081739,2007.0,1.0
2004,29105.0,3.481640009357019,6.059123195581797,2007.0,1.0
2005,29105.0,3.481640009357019,6.1463292576688975,2007.0,1.0
2006,29105.0,3.481640009357019,6.282266746896006,2007.0,1.0
2007,29105.0,3.481640009357019,6.274762021241939,2007.0,1.0
2003,29107.0,3.495294705041271,6.152732694704104,2007.0,1.0
2004,29107.0,3.495294705041271,6.192362489474872,2007.0,1.0
2005,29107.0,3.495294705041271,6.1463292576688975,2007.0,1.0
2006,29107.0,3.495294705041271,6.095824562432225,2007.0,1.0
2007,29107.0,3.495294705041271,6.12029741895095,2007.0,1.0
2003,29117.0,2.678140670696066,5.726847747587197,2007.0,1.0
2004,29117.0,2.678140670696066,5.755742213586912,2007.0,1.0
2005,29117.0,2.678140670696066,5.645446897643238,2007.0,1.0
2006,29117.0,2.678140670696066,5.676753802268282,2007.0,1.0
2007,29117.0,2.678140670696066,5.545177444479562,2007.0,1.0
2003,29119.0,3.076436300968954,5.356586274672012,2007.0,1.0
2004,29119.0,3.076436300968954,5.231108616854587,2007.0,1.0
2005,29119.0,3.076436300968954,5.1647859739235145,2007.0,1.0
2006,29119.0,3.076436300968954,5.2832037287379885,2007.0,1.0
2007,29119.0,3.076436300968954,5.337538079701318,2007.0,1.0
2003,29127.0,3.3424730365091455,6.393590753950631,2007.0,1.0
2004,29127.0,3.3424730365091455,6.331501849893691,2007.0,1.0
2005,29127.0,3.3424730365091455,6.423246963533519,2007.0,1.0
2006,29127.0,3.3424730365091455,6.396929655216146,2007.0,1.0
2007,29127.0,3.3424730365091455,6.368187186350492,2007.0,1.0
2003,29131.0,3.159720123659441,5.529429087511423,2007.0,1.0
2004,29131.0,3.159720123659441,5.342334251964811,2007.0,1.0
2005,29131.0,3.159720123659441,5.3471075307174685,2007.0,1.0
2006,29131.0,3.159720123659441,5.41610040220442,2007.0,1.0
2007,29131.0,3.159720123659441,5.384495062789089,2007.0,1.0
2003,29149.0,2.3364066414695563,4.219507705176107,2007.0,1.0
2004,29149.0,2.3364066414695563,4.189654742026425,2007.0,1.0
2005,29149.0,2.3364066414695563,4.356708826689592,2007.0,1.0
2006,29149.0,2.3364066414695563,4.356708826689592,2007.0,1.0
2007,29149.0,2.3364066414695563,4.51085950651685,2007.0,1.0
2003,29155.0,2.9980795166223393,5.497168225293202,2007.0,1.0
2004,29155.0,2.9980795166223393,5.342334251964811,2007.0,1.0
2005,29155.0,2.9980795166223393,5.262690188904886,2007.0,1.0
2006,29155.0,2.9980795166223393,5.459585514144159,2007.0,1.0
2007,29155.0,2.9980795166223393,5.552959584921617,2007.0,1.0
2003,29163.0,2.9096840689285375,5.605802066295998,2007.0,1.0
2004,29163.0,2.9096840689285375,5.69035945432406,2007.0,1.0
2005,29163.0,2.9096840689285375,5.720311776607412,2007.0,1.0
2006,29163.0,2.9096840689285375,5.703782474656201,2007.0,1.0
2007,29163.0,2.9096840689285375,5.638354669333745,2007.0,1.0
2003,29177.0,3.150768275653523,5.480638923341991,2007.0,1.0
2004,29177.0,3.150768275653523,5.267858159063328,2007.0,1.0
2005,29177.0,3.150768275653523,5.2832037287379885,2007.0,1.0
2006,29177.0,3.150768275653523,5.187385805840755,2007.0,1.0
2007,29177.0,3.150768275653523,5.220355825078324,2007.0,1.0
2003,29201.0,3.699374191206578,6.089044875446846,2007.0,1.0
2004,29201.0,3.699374191206578,6.1903154058531475,2007.0,1.0
2005,29201.0,3.699374191206578,6.150602768446279,2007.0,1.0
2006,29201.0,3.699374191206578,6.09807428216624,2007.0,1.0
2007,29201.0,3.699374191206578,6.0063531596017325,2007.0,1.0
2003,29209.0,3.3554326362944114,5.003946305945459,2007.0,1.0
2004,29209.0,3.3554326362944114,5.198497031265826,2007.0,1.0
2005,29209.0,3.3554326362944114,5.198497031265826,2007.0,1.0
2006,29209.0,3.3554326362944114,5.236441962829949,2007.0,1.0
2007,29209.0,3.3554326362944114,5.3230099791384085,2007.0,1.0
2003,29211.0,1.976716439157024,4.2626798770413155,2007.0,1.0
2004,29211.0,1.976716439157024,4.248495242049359,2007.0,1.0
2005,29211.0,1.976716439157024,3.9318256327243257,2007.0,1.0
2006,29211.0,1.976716439157024,4.02535169073515,2007.0,1.0
2007,29211.0,1.976716439157024,4.127134385045092,2007.0,1.0
2003,29215.0,3.1356246422058818,5.37989735354046,2007.0,1.0
2004,29215.0,3.1356246422058818,5.298317366548036,2007.0,1.0
2005,29215.0,3.1356246422058818,5.43372200355424,2007.0,1.0
2006,29215.0,3.1356246422058818,5.41610040220442,2007.0,1.0
2007,29215.0,3.1356246422058818,5.402677381872279,2007.0,1.0
2003,29229.0,2.887868627678046,5.529429087511423,2007.0,1.0
2004,29229.0,2.887868627678046,5.545177444479562,2007.0,1.0
2005,29229.0,2.887868627678046,5.517452896464707,2007.0,1.0
2006,29229.0,2.887868627678046,5.420534999272286,2007.0,1.0
2007,29229.0,2.887868627678046,5.262690188904886,2007.0,1.0
2003,29510.0,5.852745435795449,8.40200678160712,2007.0,1.0
2004,29510.0,5.852745435795449,8.346167594364134,2007.0,1.0
2005,29510.0,5.852745435795449,8.297045149081827,2007.0,1.0
2006,29510.0,5.852745435795449,8.296795865770052,2007.0,1.0
2007,29510.0,5.852745435795449,8.258163361537619,2007.0,1.0
2003,30009.0,2.256750556650246,5.081404364984463,2007.0,1.0
2004,30009.0,2.256750556650246,4.927253685157205,2007.0,1.0
2005,30009.0,2.256750556650246,4.77912349311153,2007.0,1.0
2006,30009.0,2.256750556650246,4.875197323201151,2007.0,1.0
2007,30009.0,2.256750556650246,4.976733742420574,2007.0,1.0
2003,30011.0,0.3074846997479607,2.4849066497880004,2007.0,1.0
2004,30011.0,0.3074846997479607,1.9459101490553132,2007.0,1.0
2005,30011.0,0.3074846997479607,1.6094379124341003,2007.0,1.0
2006,30011.0,0.3074846997479607,1.9459101490553132,2007.0,1.0
2007,30011.0,0.3074846997479607,2.0794415416798357,2007.0,1.0
2003,30013.0,4.386479207243904,7.277938572945661,2007.0,1.0
2004,30013.0,4.386479207243904,7.166265974133638,2007.0,1.0
2005,30013.0,4.386479207243904,7.191429330036379,2007.0,1.0
2006,30013.0,4.386479207243904,7.259819610363186,2007.0,1.0
2007,30013.0,4.386479207243904,7.2813856635702825,2007.0,1.0
2003,30021.0,2.2037587386871507,5.3706380281276624,2007.0,1.0
2004,30021.0,2.2037587386871507,5.308267697401205,2007.0,1.0
2005,30021.0,2.2037587386871507,5.1647859739235145,2007.0,1.0
2006,30021.0,2.2037587386871507,5.442417710521793,2007.0,1.0
2007,30021.0,2.2037587386871507,5.25227342804663,2007.0,1.0
2003,30033.0,0.24607852259670557,2.3978952727983707,2007.0,1.0
2004,30033.0,0.24607852259670557,2.8903717578961645,2007.0,1.0
2005,30033.0,0.24607852259670557,2.4849066497880004,2007.0,1.0
2006,30033.0,0.24607852259670557,2.833213344056216,2007.0,1.0
2007,30033.0,0.24607852259670557,2.8903717578961645,2007.0,1.0
2003,30049.0,4.020267358825785,7.129297548929373,2007.0,1.0
2004,30049.0,4.020267358825785,7.060476365999801,2007.0,1.0
2005,30049.0,4.020267358825785,7.00397413672268,2007.0,1.0
2006,30049.0,4.020267358825785,7.095064377287131,2007.0,1.0
2007,30049.0,4.020267358825785,7.095893221097532,2007.0,1.0
2003,30081.0,3.5854614949154477,6.212606095751519,2007.0,1.0
2004,30081.0,3.5854614949154477,6.218600119691729,2007.0,1.0
2005,30081.0,3.5854614949154477,6.182084906716632,2007.0,1.0
2006,30081.0,3.5854614949154477,6.269096283706261,2007.0,1.0
2007,30081.0,3.5854614949154477,6.278521424165844,2007.0,1.0
2003,30087.0,2.2388995413079127,5.351858133476067,2007.0,1.0
2004,30087.0,2.2388995413079127,5.3230099791384085,2007.0,1.0
2005,30087.0,2.2388995413079127,5.111987788356544,2007.0,1.0
2006,30087.0,2.2388995413079127,5.099866427824199,2007.0,1.0
2007,30087.0,2.2388995413079127,4.969813299576001,2007.0,1.0
2003,30095.0,2.103524212195793,4.564348191467836,2007.0,1.0
2004,30095.0,2.103524212195793,4.382026634673881,2007.0,1.0
2005,30095.0,2.103524212195793,4.653960350157523,2007.0,1.0
2006,30095.0,2.103524212195793,4.653960350157523,2007.0,1.0
2007,30095.0,2.103524212195793,4.634728988229636,2007.0,1.0
2003,30101.0,1.6614609405012524,4.248495242049359,2007.0,1.0
2004,30101.0,1.6614609405012524,4.007333185232471,2007.0,1.0
2005,30101.0,1.6614609405012524,4.2626798770413155,2007.0,1.0
2006,30101.0,1.6614609405012524,4.127134385045092,2007.0,1.0
2007,30101.0,1.6614609405012524,4.290459441148391,2007.0,1.0
2003,30109.0,0.06578774053800315,2.70805020110221,2007.0,1.0
2004,30109.0,0.06578774053800315,2.6390573296152584,2007.0,1.0
2005,30109.0,0.06578774053800315,2.1972245773362196,2007.0,1.0
2006,30109.0,0.06578774053800315,2.1972245773362196,2007.0,1.0
2007,30109.0,0.06578774053800315,2.302585092994046,2007.0,1.0
2003,31003.0,2.008482452739342,4.624972813284271,0.0,0.0
2004,31003.0,2.008482452739342,4.442651256490317,0.0,0.0
2005,31003.0,2.008482452739342,4.418840607796598,0.0,0.0
2006,31003.0,2.008482452739342,4.553876891600541,0.0,0.0
2007,31003.0,2.008482452739342,4.51085950651685,0.0,0.0
2003,31023.0,2.1709946726064486,4.762173934797756,0.0,0.0
2004,31023.0,2.1709946726064486,4.51085950651685,0.0,0.0
2005,31023.0,2.1709946726064486,4.709530201312334,0.0,0.0
2006,31023.0,2.1709946726064486,4.624972813284271,0.0,0.0
2007,31023.0,2.1709946726064486,4.770684624465665,0.0,0.0
2003,31031.0,1.8161268256763494,4.882801922586371,0.0,0.0
2004,31031.0,1.8161268256763494,5.0106352940962555,0.0,0.0
2005,31031.0,1.8161268256763494,5.075173815233827,0.0,0.0
2006,31031.0,1.8161268256763494,4.962844630259907,0.0,0.0
2007,31031.0,1.8161268256763494,4.875197323201151,0.0,0.0
2003,31033.0,2.285438934159075,5.493061443340548,0.0,0.0
2004,31033.0,2.285438934159075,5.568344503761097,0.0,0.0
2005,31033.0,2.285438934159075,5.583496308781699,0.0,0.0
2006,31033.0,2.285438934159075,5.541263545158426,0.0,0.0
2007,31033.0,2.285438934159075,5.598421958998375,0.0,0.0
2003,31041.0,2.467506135107833,5.111987788356544,0.0,0.0
2004,31041.0,2.467506135107833,5.043425116919247,0.0,0.0
2005,31041.0,2.467506135107833,5.0689042022202315,0.0,0.0
2006,31041.0,2.467506135107833,5.214935757608986,0.0,0.0
2007,31041.0,2.467506135107833,5.288267030694535,0.0,0.0
2003,31055.0,6.138989755463285,9.365462008843483,0.0,0.0
2004,31055.0,6.138989755463285,9.332115428902103,0.0,0.0
2005,31055.0,6.138989755463285,9.311180686902254,0.0,0.0
2006,31055.0,6.138989755463285,9.321971188147367,0.0,0.0
2007,31055.0,6.138989755463285,9.320270431348378,0.0,0.0
2003,31059.0,1.8922079405248606,4.976733742420574,0.0,0.0
2004,31059.0,1.8922079405248606,4.77912349311153,0.0,0.0
2005,31059.0,1.8922079405248606,4.74493212836325,0.0,0.0
2006,31059.0,1.8922079405248606,4.700480365792417,0.0,0.0
2007,31059.0,1.8922079405248606,4.6443908991413725,0.0,0.0
2003,31061.0,1.2736854167372362,3.713572066704308,0.0,0.0
2004,31061.0,1.2736854167372362,3.6109179126442243,0.0,0.0
2005,31061.0,1.2736854167372362,3.4011973816621555,0.0,0.0
2006,31061.0,1.2736854167372362,3.332204510175204,0.0,0.0
2007,31061.0,1.2736854167372362,3.6109179126442243,0.0,0.0
2003,31073.0,0.7622067164914399,2.70805020110221,0.0,0.0
2004,31073.0,0.7622067164914399,2.772588722239781,0.0,0.0
